id,graduatingYear,overallScore,curriculum,jobSupport,school_id
276241,2021,4.7,5.0,4.0,11225
276072,2021,5.0,5.0,5.0,11225
275092,2021,4.3,4.0,4.0,11225
275049,2021,5.0,5.0,5.0,11225
275007,2021,5.0,5.0,5.0,11225
274900,2021,5.0,5.0,5.0,11225
274743,2021,4.7,5.0,4.0,11225
274707,2021,5.0,5.0,5.0,11225
274297,2021,4.3,5.0,3.0,11225
274109,2021,4.3,5.0,3.0,11225
273979,2021,5.0,5.0,5.0,11225
273842,2021,5.0,5.0,5.0,11225
273811,2021,4.7,5.0,4.0,11225
273717,2020,5.0,5.0,5.0,11225
273614,2020,4.3,5.0,3.0,11225
273593,2021,4.3,5.0,3.0,11225
273567,2020,5.0,5.0,5.0,11225
271212,2020,1.0,1.0,1.0,11225
270172,2020,5.0,5.0,5.0,11225
269880,2020,5.0,5.0,5.0,11225
269847,2020,4.7,5.0,4.0,11225
269386,2020,5.0,5.0,5.0,11225
269360,2020,5.0,5.0,5.0,11225
268156,2020,5.0,5.0,5.0,11225
267593,2020,5.0,5.0,5.0,11225
265724,2020,5.0,5.0,5.0,11225
265598,2020,5.0,5.0,5.0,11225
265592,2020,5.0,5.0,5.0,11225
265437,2020,5.0,5.0,5.0,11225
265207,2020,5.0,5.0,5.0,11225
265179,2020,4.7,4.0,5.0,11225
265131,2020,5.0,5.0,5.0,11225
264972,2020,5.0,5.0,5.0,11225
264872,2020,5.0,5.0,5.0,11225
264842,2020,5.0,5.0,5.0,11225
264749,2020,5.0,5.0,5.0,11225
264667,2020,5.0,5.0,5.0,11225
264666,2020,5.0,5.0,5.0,11225
264542,2020,4.7,4.0,5.0,11225
263501,2020,5.0,5.0,5.0,11225
263498,2020,4.7,5.0,4.0,11225
263496,2020,5.0,5.0,5.0,11225
263179,2020,5.0,5.0,5.0,11225
263008,2020,4.7,5.0,4.0,11225
262995,2020,4.7,5.0,4.0,11225
262936,2020,5.0,5.0,5.0,11225
262851,2020,5.0,5.0,5.0,11225
261207,2019,4.7,4.0,5.0,11225
261179,2019,4.7,4.0,5.0,11225
261178,2020,4.3,5.0,3.0,11225
261043,2019,4.7,5.0,4.0,11225
260936,2019,4.7,4.0,5.0,11225
260847,2019,4.0,5.0,3.0,11225
260806,2020,5.0,5.0,5.0,11225
260426,2019,4.7,4.0,5.0,11225
260391,2019,4.3,3.0,5.0,11225
260390,2019,4.0,4.0,4.0,11225
260369,2019,4.3,4.0,4.0,11225
260346,2019,4.0,5.0,2.0,11225
260291,2019,4.3,4.0,4.0,11225
260284,2019,3.7,4.0,3.0,11225
260076,2019,4.3,4.0,4.0,11225
260024,2019,5.0,5.0,5.0,11225
259961,2019,4.3,4.0,4.0,11225
259918,2019,5.0,5.0,5.0,11225
259773,2019,4.3,5.0,3.0,11225
259645,2019,4.7,4.0,5.0,11225
259559,2019,4.7,4.0,5.0,11225
305993,2023,5.0,5.0,5.0,11718
303027,2023,5.0,5.0,5.0,11718
302723,2023,4.7,4.0,5.0,11718
302686,2023,5.0,5.0,5.0,11718
302356,2023,3.3,4.0,3.0,11718
302239,2023,4.7,4.0,5.0,11718
301503,2023,5.0,5.0,5.0,11718
300383,2023,3.7,5.0,1.0,11718
300035,2023,4.7,5.0,4.0,11718
298518,2023,4.3,5.0,3.0,11718
298045,2023,5.0,5.0,5.0,11718
298042,2023,5.0,5.0,5.0,11718
298017,2022,5.0,5.0,5.0,11718
297979,2023,4.7,4.0,5.0,11718
297933,2023,5.0,5.0,5.0,11718
297876,2023,5.0,5.0,5.0,11718
297105,2023,5.0,5.0,5.0,11718
294996,2022,4.7,5.0,5.0,11718
294799,2022,5.0,5.0,5.0,11718
294605,2022,5.0,5.0,5.0,11718
294330,2022,4.3,5.0,3.0,11718
293694,2022,4.3,5.0,4.0,11718
293496,2022,4.3,4.0,4.0,11718
293294,2022,5.0,5.0,5.0,11718
292544,2022,3.3,3.0,3.0,11718
292073,2022,5.0,5.0,5.0,11718
292031,2022,5.0,5.0,5.0,11718
292002,2022,5.0,5.0,5.0,11718
291813,2022,5.0,5.0,5.0,11718
291272,2022,5.0,5.0,5.0,11718
291107,2022,5.0,5.0,5.0,11718
290586,2022,4.7,5.0,4.0,11718
290574,2022,5.0,5.0,5.0,11718
290165,2022,4.7,5.0,4.0,11718
288839,2022,5.0,5.0,5.0,11718
288739,2022,5.0,5.0,5.0,11718
288548,2022,5.0,5.0,5.0,11718
288258,2022,5.0,5.0,5.0,11718
288130,2022,5.0,5.0,5.0,11718
286571,2021,4.0,4.0,4.0,11718
286100,2022,5.0,5.0,5.0,11718
285874,2022,4.3,5.0,3.0,11718
285186,2022,4.7,5.0,4.0,11718
284528,2021,5.0,5.0,5.0,11718
284317,2019,4.7,5.0,4.0,11718
283705,2021,5.0,5.0,5.0,11718
283352,2021,5.0,5.0,5.0,11718
282879,2021,5.0,5.0,5.0,11718
302903,2023,5.0,5.0,5.0,11740
302897,2023,5.0,5.0,5.0,11740
302816,2023,5.0,5.0,5.0,11740
302728,2023,5.0,5.0,5.0,11740
298592,2023,5.0,5.0,5.0,11740
298581,2023,5.0,5.0,5.0,11740
298421,2023,5.0,5.0,5.0,11740
292642,2022,5.0,5.0,5.0,11740
292231,2022,5.0,5.0,5.0,11740
292216,2022,5.0,5.0,5.0,11740
292193,2022,5.0,5.0,5.0,11740
292178,2022,5.0,5.0,5.0,11740
285443,2021,5.0,5.0,5.0,11740
285380,2021,5.0,5.0,5.0,11740
285366,2021,5.0,5.0,5.0,11740
301036,2023,1.0,1.0,1.0,11118
296684,2022,4.7,5.0,4.0,11118
294646,2022,4.7,5.0,5.0,11118
294280,2013,5.0,5.0,5.0,11118
293356,2022,3.0,3.0,2.0,11118
293341,2022,5.0,5.0,5.0,11118
293324,2022,5.0,5.0,5.0,11118
292828,2022,4.3,5.0,3.0,11118
292332,2022,5.0,5.0,5.0,11118
292283,2022,5.0,5.0,5.0,11118
292142,2022,4.3,4.0,5.0,11118
292037,2022,4.0,4.0,4.0,11118
292030,2022,5.0,5.0,5.0,11118
292024,2022,5.0,5.0,5.0,11118
291948,2022,5.0,5.0,5.0,11118
291734,2022,4.3,5.0,3.0,11118
291380,2022,4.7,5.0,4.0,11118
291350,2022,5.0,5.0,5.0,11118
291270,2022,4.3,4.0,4.0,11118
290882,2022,3.7,5.0,2.0,11118
289823,2022,3.7,4.0,3.0,11118
289766,2022,4.0,5.0,3.0,11118
289722,2022,5.0,5.0,5.0,11118
289688,2022,4.7,5.0,4.0,11118
289651,2022,3.3,5.0,1.0,11118
289479,2022,4.3,4.0,4.0,11118
289442,2022,4.0,4.0,4.0,11118
289384,2022,5.0,5.0,5.0,11118
289383,2022,5.0,5.0,5.0,11118
289245,2022,4.7,4.0,5.0,11118
289100,2022,5.0,5.0,5.0,11118
289036,2022,4.7,4.0,5.0,11118
288996,2022,5.0,5.0,5.0,11118
288995,2022,5.0,5.0,5.0,11118
288949,2022,5.0,5.0,5.0,11118
288866,2022,4.0,4.0,4.0,11118
288755,2022,5.0,5.0,5.0,11118
288694,2022,4.3,4.0,4.0,11118
288327,2022,5.0,5.0,5.0,11118
288060,2022,5.0,5.0,5.0,11118
287789,2022,5.0,5.0,5.0,11118
287788,2022,5.0,5.0,5.0,11118
287774,2022,5.0,5.0,5.0,11118
287263,2022,4.0,4.0,4.0,11118
287021,2022,3.3,4.0,3.0,11118
287012,2022,5.0,5.0,5.0,11118
286754,2012,5.0,5.0,5.0,11118
286405,2022,5.0,5.0,5.0,11118
286214,2022,5.0,5.0,5.0,11118
286055,2022,5.0,5.0,5.0,11118
286041,2022,5.0,5.0,5.0,11118
285857,2022,5.0,5.0,5.0,11118
285406,2022,4.3,5.0,4.0,11118
285351,2022,5.0,5.0,5.0,11118
285239,2022,4.7,5.0,4.0,11118
285237,2022,5.0,5.0,5.0,11118
285226,2022,5.0,5.0,5.0,11118
285119,2022,3.7,3.0,5.0,11118
284997,2022,5.0,5.0,5.0,11118
284931,2022,5.0,5.0,5.0,11118
283778,2021,5.0,5.0,5.0,11118
283709,2021,5.0,5.0,5.0,11118
283637,2021,5.0,5.0,5.0,11118
283485,2021,5.0,5.0,5.0,11118
283441,2021,4.7,4.0,5.0,11118
282810,2021,4.3,4.0,5.0,11118
282709,2021,5.0,5.0,5.0,11118
282703,2021,4.0,5.0,2.0,11118
282463,2021,4.0,4.0,4.0,11118
282454,2021,4.7,5.0,4.0,11118
282248,2021,4.0,4.0,3.0,11118
282194,2021,4.7,5.0,4.0,11118
282151,2021,5.0,5.0,5.0,11118
282062,2021,5.0,5.0,5.0,11118
282023,2021,3.7,4.0,3.0,11118
281972,2021,5.0,5.0,5.0,11118
281939,2021,5.0,5.0,5.0,11118
281906,2021,5.0,5.0,5.0,11118
281880,2021,5.0,5.0,5.0,11118
281876,2021,4.3,5.0,4.0,11118
281728,2021,3.7,4.0,3.0,11118
281709,2021,5.0,5.0,5.0,11118
281532,2021,4.0,4.0,3.0,11118
280850,2021,5.0,5.0,5.0,11118
280719,2020,5.0,5.0,5.0,11118
280684,2021,5.0,5.0,5.0,11118
280497,2021,2.3,2.0,3.0,11118
280252,2021,5.0,5.0,5.0,11118
280250,2012,5.0,5.0,5.0,11118
280247,2021,5.0,5.0,5.0,11118
280083,2021,5.0,5.0,5.0,11118
280075,2021,4.3,4.0,4.0,11118
279759,2021,5.0,5.0,5.0,11118
279704,2021,4.0,4.0,4.0,11118
279650,2021,5.0,5.0,5.0,11118
279633,2021,3.7,4.0,3.0,11118
279513,2021,5.0,5.0,5.0,11118
279382,2021,4.0,4.0,4.0,11118
279148,2021,5.0,5.0,5.0,11118
278799,2021,5.0,5.0,5.0,11118
278719,2021,5.0,5.0,5.0,11118
278619,2021,5.0,5.0,5.0,11118
278462,2021,5.0,5.0,5.0,11118
278445,2021,4.0,5.0,2.0,11118
277619,2021,5.0,5.0,5.0,11118
277472,2021,4.7,5.0,4.0,11118
277435,2021,4.7,4.0,5.0,11118
277429,2021,5.0,5.0,5.0,11118
276673,2021,4.7,4.0,5.0,11118
276479,2021,5.0,5.0,5.0,11118
276392,2021,5.0,5.0,5.0,11118
276178,2021,5.0,5.0,5.0,11118
276154,2021,5.0,5.0,5.0,11118
275974,2021,5.0,5.0,5.0,11118
275947,2021,1.7,2.0,1.0,11118
275660,2021,4.3,4.0,4.0,11118
275614,2021,1.3,1.0,1.0,11118
275578,2021,5.0,5.0,5.0,11118
275562,2021,1.3,2.0,1.0,11118
275517,2020,2.3,3.0,1.0,11118
275494,2021,5.0,5.0,5.0,11118
275480,2021,5.0,5.0,5.0,11118
275364,2021,5.0,5.0,5.0,11118
275215,2021,5.0,5.0,5.0,11118
275203,2021,4.0,5.0,3.0,11118
275011,2021,4.7,5.0,4.0,11118
275000,2014,5.0,5.0,5.0,11118
274972,2019,4.7,4.0,5.0,11118
274952,2021,2.3,3.0,3.0,11118
274879,2021,5.0,5.0,5.0,11118
274817,2021,5.0,5.0,5.0,11118
274801,2021,4.3,5.0,4.0,11118
274649,2021,5.0,5.0,5.0,11118
274589,2021,5.0,5.0,5.0,11118
274572,2021,5.0,5.0,5.0,11118
274460,2021,5.0,5.0,5.0,11118
273879,2021,5.0,5.0,5.0,11118
273840,2021,5.0,5.0,5.0,11118
273741,2021,5.0,5.0,5.0,11118
273740,2021,5.0,5.0,5.0,11118
273624,2021,4.7,5.0,4.0,11118
273555,2021,5.0,5.0,5.0,11118
273129,2021,4.7,5.0,5.0,11118
273097,2021,5.0,5.0,5.0,11118
272879,2021,5.0,5.0,5.0,11118
272752,2021,5.0,5.0,5.0,11118
272748,2021,5.0,5.0,5.0,11118
272565,2021,5.0,5.0,5.0,11118
272484,2021,5.0,5.0,5.0,11118
272333,2021,5.0,5.0,5.0,11118
272329,2021,5.0,5.0,5.0,11118
272280,2021,5.0,5.0,5.0,11118
272267,2021,5.0,5.0,5.0,11118
272229,2021,5.0,5.0,5.0,11118
272205,2021,4.0,5.0,3.0,11118
271996,2021,5.0,5.0,5.0,11118
271932,2020,5.0,5.0,5.0,11118
271900,2021,5.0,5.0,5.0,11118
271789,2020,5.0,5.0,5.0,11118
271766,2020,3.3,4.0,3.0,11118
271753,2020,3.3,3.0,4.0,11118
271739,2020,5.0,5.0,5.0,11118
271713,2020,5.0,5.0,5.0,11118
271691,2020,4.0,4.0,4.0,11118
271636,2020,4.7,5.0,4.0,11118
271597,2020,4.0,3.0,5.0,11118
271595,2020,5.0,5.0,5.0,11118
271577,2020,5.0,5.0,5.0,11118
271500,2020,5.0,5.0,5.0,11118
271468,2020,5.0,5.0,5.0,11118
271460,2020,3.0,3.0,3.0,11118
271446,2020,4.7,5.0,5.0,11118
271368,2020,4.7,5.0,4.0,11118
271347,2020,5.0,5.0,5.0,11118
271346,2020,5.0,5.0,5.0,11118
271343,2020,5.0,5.0,5.0,11118
271322,2020,5.0,5.0,5.0,11118
271235,2020,5.0,5.0,5.0,11118
271181,2020,5.0,5.0,5.0,11118
271163,2020,1.0,1.0,1.0,11118
271021,2020,4.3,5.0,4.0,11118
271005,2020,4.7,5.0,5.0,11118
270917,2020,1.0,1.0,1.0,11118
270908,2020,5.0,5.0,5.0,11118
270898,2020,5.0,5.0,5.0,11118
270876,2020,4.3,5.0,4.0,11118
270837,2020,4.7,5.0,4.0,11118
270749,2020,4.3,5.0,4.0,11118
270721,2020,5.0,5.0,5.0,11118
270712,2020,4.0,4.0,4.0,11118
270617,2020,5.0,5.0,5.0,11118
270616,2012,5.0,5.0,5.0,11118
270562,2020,5.0,5.0,5.0,11118
270551,2012,5.0,5.0,5.0,11118
270501,2020,5.0,5.0,5.0,11118
270457,2020,4.7,5.0,4.0,11118
270398,2020,5.0,5.0,5.0,11118
270368,2020,5.0,5.0,5.0,11118
270321,2020,5.0,5.0,5.0,11118
270316,2020,1.0,1.0,1.0,11118
270145,2020,4.7,5.0,4.0,11118
270091,2020,5.0,5.0,5.0,11118
269899,2020,5.0,5.0,5.0,11118
269695,2020,4.3,5.0,5.0,11118
269666,2020,5.0,5.0,5.0,11118
269556,2020,5.0,5.0,5.0,11118
269541,2020,5.0,5.0,5.0,11118
269532,2020,4.7,5.0,4.0,11118
269511,2020,5.0,5.0,5.0,11118
269270,2020,5.0,5.0,5.0,11118
269267,2019,5.0,5.0,5.0,11118
269198,2020,3.7,4.0,3.0,11118
269086,2020,5.0,5.0,5.0,11118
268779,2020,5.0,5.0,5.0,11118
268743,2020,4.7,5.0,4.0,11118
268592,2020,4.3,4.0,4.0,11118
268520,2020,4.3,5.0,4.0,11118
268435,2020,5.0,5.0,5.0,11118
268419,2020,5.0,5.0,5.0,11118
268356,2020,5.0,5.0,5.0,11118
268206,2020,5.0,5.0,5.0,11118
268050,2020,5.0,5.0,5.0,11118
268014,2020,4.7,5.0,4.0,11118
267980,2020,5.0,5.0,5.0,11118
267908,2020,5.0,5.0,5.0,11118
267752,2020,5.0,5.0,5.0,11118
267697,2020,5.0,5.0,5.0,11118
267482,2018,4.0,4.0,3.0,11118
267475,2020,1.7,3.0,1.0,11118
266904,2020,5.0,5.0,5.0,11118
266747,2020,5.0,5.0,5.0,11118
266682,2020,5.0,5.0,5.0,11118
266674,2020,5.0,5.0,5.0,11118
266280,2020,1.0,1.0,1.0,11118
266038,2020,4.0,4.0,4.0,11118
265906,2020,4.3,4.0,4.0,11118
265887,2020,3.3,3.0,3.0,11118
265854,2020,4.7,5.0,4.0,11118
265829,2020,5.0,5.0,5.0,11118
265810,2020,4.7,5.0,4.0,11118
265697,2020,5.0,5.0,5.0,11118
265655,2020,5.0,5.0,5.0,11118
265619,2020,5.0,5.0,5.0,11118
265314,2020,5.0,5.0,5.0,11118
265271,2020,4.7,5.0,4.0,11118
265268,2020,1.0,1.0,1.0,11118
265199,2020,1.0,1.0,1.0,11118
265012,2020,5.0,5.0,5.0,11118
264946,2020,5.0,5.0,5.0,11118
264821,2020,4.7,5.0,4.0,11118
264651,2020,5.0,5.0,5.0,11118
264608,2020,5.0,5.0,5.0,11118
264524,2020,4.0,4.0,4.0,11118
264494,2020,4.3,5.0,4.0,11118
264389,2020,5.0,5.0,5.0,11118
264357,2020,4.3,4.0,4.0,11118
264348,2020,5.0,5.0,5.0,11118
264275,2020,5.0,5.0,5.0,11118
264243,2020,5.0,5.0,5.0,11118
264174,2020,4.7,5.0,4.0,11118
264159,2020,4.3,4.0,4.0,11118
264068,2020,4.7,4.0,5.0,11118
264023,2020,5.0,5.0,5.0,11118
263950,2020,4.0,4.0,4.0,11118
263721,2020,2.0,2.0,1.0,11118
263664,2020,1.0,1.0,1.0,11118
263662,2017,2.7,3.0,1.0,11118
263592,2020,5.0,5.0,5.0,11118
263584,2020,5.0,5.0,5.0,11118
263573,2020,4.7,5.0,4.0,11118
263298,2020,4.7,4.0,5.0,11118
263268,2020,5.0,5.0,5.0,11118
263261,2020,4.7,5.0,4.0,11118
263256,2020,5.0,5.0,5.0,11118
263189,2020,5.0,5.0,5.0,11118
263073,2020,4.7,5.0,5.0,11118
262977,2020,5.0,5.0,5.0,11118
262926,2020,4.7,5.0,4.0,11118
262799,2020,5.0,5.0,5.0,11118
262779,2020,4.3,4.0,5.0,11118
262712,2020,5.0,5.0,5.0,11118
262676,2020,5.0,5.0,5.0,11118
262621,2020,1.0,1.0,1.0,11118
262449,2020,4.7,4.0,5.0,11118
262385,2020,5.0,5.0,5.0,11118
262214,2020,5.0,5.0,5.0,11118
262184,2020,2.7,4.0,1.0,11118
261811,2020,4.0,4.0,3.0,11118
261777,2020,4.0,4.0,3.0,11118
261745,2020,5.0,5.0,5.0,11118
261466,2019,5.0,5.0,5.0,11118
261070,2020,5.0,5.0,5.0,11118
261042,2020,4.0,4.0,3.0,11118
260735,2020,5.0,5.0,5.0,11118
260716,2020,5.0,5.0,5.0,11118
260665,2018,4.7,5.0,4.0,11118
260577,2017,4.3,4.0,4.0,11118
260348,2018,4.3,5.0,4.0,11118
260187,2018,3.0,4.0,1.0,11118
260184,2016,5.0,5.0,5.0,11118
260064,2019,5.0,5.0,5.0,11118
260039,2019,5.0,5.0,5.0,11118
259987,2018,4.0,4.0,3.0,11118
259949,2018,4.0,4.0,4.0,11118
259948,2019,5.0,5.0,5.0,11118
259861,2019,5.0,5.0,5.0,11118
259828,2019,1.0,1.0,1.0,11118
259771,2018,3.7,5.0,2.0,11118
259766,2019,1.0,1.0,1.0,11118
259728,2019,5.0,5.0,5.0,11118
259694,2018,4.3,5.0,3.0,11118
259643,2018,4.7,5.0,5.0,11118
259642,2018,4.7,5.0,4.0,11118
259636,2019,5.0,5.0,5.0,11118
259583,2019,5.0,5.0,5.0,11118
259317,2019,4.7,5.0,4.0,11118
259293,2018,4.3,5.0,3.0,11118
259264,2019,5.0,5.0,5.0,11118
259193,2018,4.7,4.0,5.0,11118
259145,2019,1.0,1.0,1.0,11118
259142,2019,5.0,5.0,5.0,11118
259106,2016,5.0,5.0,5.0,11118
258856,2018,4.3,5.0,4.0,11118
258850,2019,5.0,5.0,5.0,11118
258828,2017,5.0,5.0,5.0,11118
258757,2018,4.3,5.0,3.0,11118
258646,2018,4.0,4.0,3.0,11118
258616,2019,4.0,4.0,4.0,11118
258589,2019,4.3,5.0,3.0,11118
258574,2019,4.0,4.0,4.0,11118
258568,2019,5.0,5.0,5.0,11118
258455,2019,5.0,5.0,5.0,11118
258417,2019,5.0,5.0,5.0,11118
258394,2012,3.3,5.0,1.0,11118
258367,2019,4.3,4.0,5.0,11118
258306,2018,4.7,5.0,4.0,11118
258296,2017,5.0,5.0,5.0,11118
258291,2018,3.3,4.0,2.0,11118
258290,2019,3.7,5.0,2.0,11118
258289,2018,4.0,5.0,2.0,11118
258288,2018,3.3,4.0,2.0,11118
258278,2019,4.0,4.0,4.0,11118
258271,2019,5.0,5.0,5.0,11118
258270,2019,1.0,1.0,1.0,11118
258264,2018,3.3,4.0,2.0,11118
258251,2019,5.0,5.0,5.0,11118
258244,2019,4.7,5.0,4.0,11118
258242,2019,5.0,5.0,5.0,11118
258222,2019,4.3,5.0,4.0,11118
258219,2019,5.0,5.0,5.0,11118
258218,2018,4.7,5.0,4.0,11118
258217,2019,5.0,5.0,5.0,11118
258210,2019,4.0,5.0,3.0,11118
258196,2018,4.3,5.0,3.0,11118
258195,2017,5.0,5.0,5.0,11118
258188,2018,4.3,4.0,4.0,11118
258148,2019,4.7,5.0,4.0,11118
258133,2019,4.7,5.0,4.0,11118
258128,2018,2.3,3.0,1.0,11118
258120,2018,5.0,5.0,5.0,11118
258115,2017,5.0,5.0,5.0,11118
258099,2018,4.3,5.0,3.0,11118
258097,2017,5.0,5.0,5.0,11118
258093,2019,4.7,5.0,4.0,11118
258074,2019,3.0,5.0,1.0,11118
258067,2019,5.0,5.0,5.0,11118
258062,2019,4.7,5.0,4.0,11118
258047,2019,4.7,5.0,5.0,11118
258014,2017,5.0,5.0,5.0,11118
258007,2018,4.0,5.0,3.0,11118
258003,2019,5.0,5.0,5.0,11118
257995,2019,5.0,5.0,5.0,11118
257991,2018,4.3,5.0,4.0,11118
257963,2019,4.3,3.0,5.0,11118
257936,2018,5.0,5.0,5.0,11118
257929,2015,4.0,5.0,3.0,11118
257916,2017,4.0,4.0,4.0,11118
257894,2018,4.3,5.0,3.0,11118
257883,2019,4.7,4.0,5.0,11118
257881,2018,4.7,5.0,4.0,11118
257880,2019,5.0,5.0,5.0,11118
257878,2017,4.3,5.0,3.0,11118
257877,2018,4.7,5.0,4.0,11118
257873,2019,4.0,5.0,2.0,11118
257872,2018,3.7,3.0,4.0,11118
257869,2018,3.0,4.0,1.0,11118
257868,2017,4.0,5.0,3.0,11118
257866,2019,4.7,5.0,4.0,11118
257862,2019,3.0,4.0,1.0,11118
257858,2019,4.7,5.0,5.0,11118
257839,2018,4.0,4.0,4.0,11118
257835,2018,4.3,5.0,3.0,11118
257833,2019,4.0,4.0,4.0,11118
257831,2017,4.7,5.0,4.0,11118
257826,2018,5.0,5.0,5.0,11118
257825,2016,5.0,5.0,5.0,11118
257824,2018,4.0,5.0,2.0,11118
257822,2018,4.7,5.0,4.0,11118
257821,2018,5.0,5.0,5.0,11118
257820,2019,4.0,4.0,4.0,11118
257818,2018,4.7,5.0,4.0,11118
257805,2019,4.3,5.0,4.0,11118
257804,2019,5.0,5.0,5.0,11118
257799,2018,5.0,5.0,5.0,11118
257792,2018,4.7,5.0,4.0,11118
257791,2019,5.0,5.0,5.0,11118
257783,2017,3.3,4.0,2.0,11118
257782,2018,5.0,5.0,5.0,11118
257776,2019,3.7,4.0,3.0,11118
257774,2019,4.3,5.0,4.0,11118
257769,2019,4.7,5.0,4.0,11118
257759,2014,5.0,5.0,5.0,11118
257756,2019,4.0,4.0,3.0,11118
257753,2017,5.0,5.0,5.0,11118
257751,2019,4.7,5.0,4.0,11118
257748,2017,5.0,5.0,5.0,11118
257744,2018,4.3,4.0,4.0,11118
257741,2018,4.0,4.0,4.0,11118
257739,2018,5.0,5.0,5.0,11118
257738,2018,5.0,5.0,5.0,11118
257737,2017,5.0,5.0,5.0,11118
257736,2018,4.7,5.0,4.0,11118
257730,2018,4.7,5.0,4.0,11118
257729,2017,5.0,5.0,5.0,11118
257724,2019,4.3,4.0,4.0,11118
257718,2018,4.0,4.0,4.0,11118
257715,2019,3.7,4.0,3.0,11118
257713,2019,4.0,5.0,3.0,11118
257711,2018,3.3,4.0,2.0,11118
257710,2019,5.0,5.0,5.0,11118
257707,2019,4.7,5.0,4.0,11118
257706,2017,4.0,4.0,4.0,11118
257704,2018,4.3,5.0,3.0,11118
257703,2018,3.7,4.0,3.0,11118
257702,2019,5.0,5.0,5.0,11118
257701,2018,5.0,5.0,5.0,11118
257699,2018,3.7,4.0,3.0,11118
257698,2019,5.0,5.0,5.0,11118
257697,2018,4.7,5.0,4.0,11118
257694,2018,5.0,5.0,5.0,11118
257693,2018,5.0,5.0,5.0,11118
257691,2019,5.0,5.0,5.0,11118
257688,2018,4.7,4.0,5.0,11118
257687,2019,5.0,5.0,5.0,11118
257686,2018,5.0,5.0,5.0,11118
257685,2016,5.0,5.0,5.0,11118
257682,2017,4.7,5.0,4.0,11118
257680,2019,5.0,5.0,5.0,11118
257678,2018,4.7,5.0,4.0,11118
257677,2018,5.0,5.0,5.0,11118
257676,2018,5.0,5.0,5.0,11118
257675,2019,3.7,4.0,3.0,11118
257666,2019,5.0,5.0,5.0,11118
257664,2018,4.3,5.0,4.0,11118
257662,2019,4.3,5.0,3.0,11118
257660,2018,4.7,5.0,4.0,11118
257658,2018,4.3,5.0,3.0,11118
257657,2019,3.7,4.0,3.0,11118
257651,2019,5.0,5.0,5.0,11118
257649,2018,4.7,5.0,4.0,11118
257645,2019,5.0,5.0,5.0,11118
257644,2017,4.3,4.0,4.0,11118
257643,2017,4.7,4.0,5.0,11118
257642,2019,5.0,5.0,5.0,11118
257641,2018,5.0,5.0,5.0,11118
257638,2018,5.0,5.0,5.0,11118
257635,2018,5.0,5.0,5.0,11118
257632,2018,4.3,5.0,3.0,11118
257631,2018,3.7,4.0,3.0,11118
257630,2018,5.0,5.0,5.0,11118
257629,2018,5.0,5.0,5.0,11118
257628,2018,5.0,5.0,5.0,11118
257624,2018,4.3,4.0,4.0,11118
257623,2017,4.7,4.0,5.0,11118
257621,2018,4.7,5.0,5.0,11118
257622,2018,4.7,5.0,5.0,11118
257617,2018,4.7,5.0,4.0,11118
257614,2018,3.7,3.0,4.0,11118
257613,2019,4.7,5.0,4.0,11118
257611,2017,4.7,5.0,4.0,11118
257607,2019,4.0,5.0,3.0,11118
257606,2018,3.3,3.0,3.0,11118
257605,2018,3.3,4.0,2.0,11118
257604,2019,4.7,5.0,4.0,11118
257603,2018,4.7,5.0,4.0,11118
257602,2019,4.3,5.0,3.0,11118
257598,2018,5.0,5.0,5.0,11118
257597,2019,4.7,5.0,4.0,11118
257596,2017,4.3,4.0,4.0,11118
257594,2018,4.7,4.0,5.0,11118
257593,2017,3.3,3.0,2.0,11118
257592,2018,4.3,4.0,4.0,11118
257591,2018,4.3,4.0,4.0,11118
257590,2019,3.7,4.0,3.0,11118
257589,2017,4.7,5.0,4.0,11118
257588,2018,5.0,5.0,5.0,11118
257583,2018,4.3,5.0,3.0,11118
257580,2019,3.7,4.0,3.0,11118
257579,2018,3.7,5.0,2.0,11118
257578,2018,4.3,4.0,4.0,11118
257577,2019,4.0,4.0,4.0,11118
257574,2017,5.0,5.0,5.0,11118
257573,2018,4.7,5.0,4.0,11118
257571,2018,5.0,5.0,5.0,11118
257570,2018,5.0,5.0,5.0,11118
257568,2019,4.3,4.0,5.0,11118
257567,2017,5.0,5.0,5.0,11118
257565,2016,4.3,4.0,4.0,11118
257564,2018,3.7,4.0,3.0,11118
257563,2018,4.3,5.0,3.0,11118
257562,2018,4.7,5.0,4.0,11118
257558,2019,4.0,4.0,3.0,11118
257557,2017,5.0,5.0,5.0,11118
257556,2019,4.0,5.0,3.0,11118
257555,2018,4.7,5.0,4.0,11118
257548,2015,4.3,5.0,3.0,11118
257546,2018,3.3,3.0,3.0,11118
257545,2017,4.7,5.0,4.0,11118
257544,2018,5.0,5.0,5.0,11118
257543,2017,4.7,5.0,4.0,11118
257541,2018,5.0,5.0,5.0,11118
257540,2017,4.7,5.0,4.0,11118
257538,2018,3.7,3.0,4.0,11118
257537,2017,5.0,5.0,5.0,11118
257535,2019,5.0,5.0,5.0,11118
257534,2018,4.3,5.0,3.0,11118
257532,2018,4.3,5.0,3.0,11118
257530,2018,5.0,5.0,5.0,11118
257529,2018,4.3,5.0,3.0,11118
257528,2018,3.7,3.0,4.0,11118
257526,2018,3.3,4.0,2.0,11118
257525,2018,5.0,5.0,5.0,11118
257524,2018,3.0,3.0,3.0,11118
257523,2019,3.7,4.0,3.0,11118
